"Transaction ID","Posting Date","Effective Date","Transaction Type","Amount","Check Number","Reference Number","Description","Transaction Category","Type","Balance","Memo","Extended Description"
"20200816 64148 752 262,682","8/16/2020","8/16/2020","Debit","-7.52000","","15680146","#958689 KROGER #477 2150 DIXIE HWY. FORT MITCHELL KY Card 15 #1501","","POS","16.38000","","#958689 KROGER #477 2150 DIXIE HWY. FORT MITCHELL KY Card 15 #1501"
"20200816 64148 1,500 260,403","8/16/2020","8/16/2020","Credit","15.00000","","15680145","From Share 0000","","Retail ACH","23.90000","","From Share 0000"
"20200815 64148 2,000 292,112","8/15/2020","8/15/2020","Debit","-20.00000","","15680144","#959047 SUNOCO 5100 3711 AUTUMN RD ELSMERE KY Card 15 #1501","","POS","8.90000","","#959047 SUNOCO 5100 3711 AUTUMN RD ELSMERE KY Card 15 #1501"
"20200813 64148 4,500 301,024","8/13/2020","8/13/2020","Debit","-45.00000","","15680143","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 863","","ACH","28.90000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 863"
"20200811 64148 941 411,567","8/11/2020","8/11/2020","Debit","-9.41000","","15680142","#553395 SHELL SERVICE S ERLANGER KY Card 15 #1501","Auto & Transport","POS","73.90000","","#553395 SHELL SERVICE S ERLANGER KY Card 15 #1501"
"20200811 64148 530 376,516","8/11/2020","8/11/2020","Debit","-5.30000","","15680141","#124092 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501","","POS","83.31000","","#124092 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501"
"20200811 64148 10,504 300,884","8/11/2020","8/11/2020","Debit","-105.04000","","15680140","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 136","","ACH","88.61000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 136"
"20200810 64148 2,220 437,478","8/10/2020","8/10/2020","Debit","-22.20000","","15680139","#749083 SHELL SERVICE S PIGEON FORGE TN Card 15 #1501","Auto & Transport","POS","193.65000","","#749083 SHELL SERVICE S PIGEON FORGE TN Card 15 #1501"
"20200810 64148 756 320,014","8/10/2020","8/10/2020","Debit","-7.56000","","15680138","Withdrawal Debit SATTERFIELD OLD FASHIO GATLINBURG TN Date 08/09/20 31025 5411 Card 15 #1501","","Card","215.85000","","Withdrawal Debit SATTERFIELD OLD FASHIO GATLINBURG TN Date 08/09/20 31025 5411 Card 15 #1501"
"20200810 64148 1,181 240,856","8/10/2020","8/10/2020","Debit","-11.81000","","15680137","Withdrawal Debit OLD DADS GENERAL STORE GATLINBURG TN Date 08/08/20 24786 5499 Card 15 #1501","","Card","223.41000","","Withdrawal Debit OLD DADS GENERAL STORE GATLINBURG TN Date 08/08/20 24786 5499 Card 15 #1501"
"20200809 64148 1,800 286,644","8/9/2020","8/9/2020","Debit","-18.00000","","15680136","Withdrawal Debit CHICK-FIL-A #03816 FLORENCE KY Date 08/07/20 14045 5814 Card 15 #1501","Food & Dining","Card","235.22000","","Withdrawal Debit CHICK-FIL-A #03816 FLORENCE KY Date 08/07/20 14045 5814 Card 15 #1501"
"20200809 64148 6,500 285,956","8/9/2020","8/9/2020","Credit","65.00000","","15680135","From Share 0000 Mbr Rmks moonshine","","Retail ACH","253.22000","","From Share 0000 Mbr Rmks moonshine"
"20200807 64148 1,926 430,064","8/7/2020","8/7/2020","Debit","-19.26000","","15680134","#042538 LOVES COUNTRY 222 HWY 770 CORBIN KY Card 15 #1501","","POS","188.22000","","#042538 LOVES COUNTRY 222 HWY 770 CORBIN KY Card 15 #1501"
"20200807 64148 1,037 332,217","8/7/2020","8/7/2020","Debit","-10.37000","","15680133","#547732 SHELL SERVICE S ERLANGER KY Card 15 #1501","Auto & Transport","POS","207.48000","","#547732 SHELL SERVICE S ERLANGER KY Card 15 #1501"
"20200807 64148 20,000 329,852","8/7/2020","8/7/2020","Credit","200.00000","","15680132","From Share 0000 Mbr Rmks for lunch today and gatlinburg","","Retail ACH","217.85000","","From Share 0000 Mbr Rmks for lunch today and gatlinburg"
"20200804 64148 2,119 259,545","8/4/2020","8/4/2020","Debit","-21.19000","","15680131","Withdrawal Debit STEAMGAMES.COM 4259522 Bellevue WA Date 08/04/20 27027 5816 Card 15 #1501","","Card","17.85000","","Withdrawal Debit STEAMGAMES.COM 4259522 Bellevue WA Date 08/04/20 27027 5816 Card 15 #1501"
"20200801 64148 210 504,069","8/1/2020","8/1/2020","Debit","-2.10000","","15680130","#107856 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501","","POS","39.04000","","#107856 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501"
"20200801 64148 795 503,890","8/1/2020","8/1/2020","Debit","-7.95000","","15680129","#103748 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501","","POS","41.14000","","#103748 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501"
"20200731 64148 530 387,525","7/31/2020","7/31/2020","Debit","-5.30000","","15680128","#535009 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501","","POS","49.09000","","#535009 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501"
"20200728 64148 805 342,033","7/28/2020","7/28/2020","Debit","-8.05000","","15680219","#391090 SHELL SERVICE S ERLANGER KY Card 15 #1501","Auto & Transport","POS","54.39000","","#391090 SHELL SERVICE S ERLANGER KY Card 15 #1501"
"20200728 64148 21,700 298,494","7/28/2020","7/28/2020","Debit","-217.00000","","15680218","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 033","","ACH","62.44000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 033"
"20200727 64148 11,500 462,523","7/27/2020","7/27/2020","Credit","115.00000","","15680217","From Share 0000 Mbr Rmks extra for gatlynburg","","Retail ACH","279.44000","","From Share 0000 Mbr Rmks extra for gatlynburg"
"20200725 64148 10,000 351,737","7/25/2020","7/25/2020","Credit","100.00000","","15680216","From Share 0000","","Retail ACH","164.44000","","From Share 0000"
"20200725 64148 2,000 310,520","7/25/2020","7/25/2020","Debit","-20.00000","","15680215","#870958 SUNOCO 5100 3711 AUTUMN RD ELSMERE KY Card 15 #1501","","POS","64.44000","","#870958 SUNOCO 5100 3711 AUTUMN RD ELSMERE KY Card 15 #1501"
"20200722 64148 3,767 244,402","7/22/2020","7/21/2020","Debit","-37.67000","","15680214","#904972 AMAZON.COM*MV6VA3DC1 SEATTLE WA Card 15 #1501","","Bill Pay","84.44000","","#904972 AMAZON.COM*MV6VA3DC1 SEATTLE WA Card 15 #1501"
"20200721 64148 10,000 403,150","7/21/2020","7/21/2020","Credit","100.00000","","15680213","From Share 0000 Mbr Rmks amazon order + food / gas","Shopping","Retail ACH","122.11000","","From Share 0000 Mbr Rmks amazon order + food / gas"
"20200721 64148 630 367,978","7/21/2020","7/21/2020","Debit","-6.30000","","15680212","#081761 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501","","POS","22.11000","","#081761 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501"
"20200720 64148 3,749 224","7/20/2020","7/19/2020","Debit","-37.49000","","15680211","Withdrawal Debit PAPA JOHN'S #69 513-321-3233 OH Date 07/18/20 43687 5814 Card 15 #1501","","Card","28.41000","","Withdrawal Debit PAPA JOHN'S #69 513-321-3233 OH Date 07/18/20 43687 5814 Card 15 #1501"
"20200717 64148 630 396,816","7/17/2020","7/17/2020","Debit","-6.30000","","15680210","#438280 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501","","POS","65.90000","","#438280 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501"
"20200717 64148 1,059 338,017","7/17/2020","7/17/2020","Debit","-10.59000","","15680209","Recurring Withdr Spotify USA New York NY Date 07/17/20 47024 4899 Card 15 #1501","","Card","72.20000","","Recurring Withdr Spotify USA New York NY Date 07/17/20 47024 4899 Card 15 #1501"
"20200716 64148 2,862 421,981","7/16/2020","7/16/2020","Debit","-28.62000","","15680208","#159433 SHELL SERVICE S ERLANGER KY Card 15 #1501","Auto & Transport","POS","82.79000","","#159433 SHELL SERVICE S ERLANGER KY Card 15 #1501"
"20200715 64148 4,500 301,406","7/15/2020","7/15/2020","Debit","-45.00000","","15680207","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 521","","ACH","111.41000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 521"
"20200714 64148 10,000 421,538","7/14/2020","7/14/2020","Credit","100.00000","","15680206","From Share 0000","","Retail ACH","156.41000","","From Share 0000"
"20200714 64148 1,271 345,582","7/14/2020","7/14/2020","Debit","-12.71000","","15680205","#278320 SHELL SERVICE S ERLANGER KY Card 15 #1501","Auto & Transport","POS","56.41000","","#278320 SHELL SERVICE S ERLANGER KY Card 15 #1501"
"20200712 64148 4,972 277,371","7/12/2020","7/12/2020","Debit","-49.72000","","15680204","#234223 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","69.12000","","#234223 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501"
"20200711 64148 3,000 251,089","7/11/2020","7/11/2020","Debit","-30.00000","","15680203","Withdrawal Debit ZOZO'S 5991 N JEFFERSON S BURLINGTON KY Date 07/10/20 1      1537     7 5812 Card 15 #1501","","Card","118.84000","","Withdrawal Debit ZOZO'S 5991 N JEFFERSON S BURLINGTON KY Date 07/10/20 1      1537     7 5812 Card 15 #1501"
"20200710 64148 932 255,264","7/10/2020","7/10/2020","Debit","-9.32000","","15680202","Withdrawal Debit CHICK-FIL-A #02593 FLORENCE KY Date 07/08/20 14047 5814 Card 15 #1501","Food & Dining","Card","148.84000","","Withdrawal Debit CHICK-FIL-A #02593 FLORENCE KY Date 07/08/20 14047 5814 Card 15 #1501"
"20200709 64148 1,901 429,758","7/9/2020","7/9/2020","Debit","-19.01000","","15680201","#214154 KROGER #9 3158 DIX ERLANGER KY Card 15 #1501","","POS","158.16000","","#214154 KROGER #9 3158 DIX ERLANGER KY Card 15 #1501"
"20200709 64148 630 397,356","7/9/2020","7/9/2020","Debit","-6.30000","","15680200","#211494 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501","","POS","177.17000","","#211494 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501"
"20200707 64148 788 384,578","7/7/2020","7/7/2020","Debit","-7.88000","","15680199","#024560 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501","","POS","183.47000","","#024560 WENDY'S - TURFWA 7434 TURFWAY RD FLORENCE KY Card 15 #1501"
"20200701 64148 2,200 498,555","7/1/2020","7/1/2020","Debit","-22.00000","","15680198","Withdrawal Debit DOMINO'S 6154 865-246-6330 TN Date 06/30/20 43687 5814 Card 15 #1501","Food & Dining","Card","191.35000","","Withdrawal Debit DOMINO'S 6154 865-246-6330 TN Date 06/30/20 43687 5814 Card 15 #1501"
"20200701 64148 1,561 372,615","7/1/2020","7/1/2020","Debit","-15.61000","","15680197","Withdrawal Debit CHICK-FIL-A #02767 GEORGETOWN KY Date 06/29/20 14047 5814 Card 15 #1501","Food & Dining","Card","213.35000","","Withdrawal Debit CHICK-FIL-A #02767 GEORGETOWN KY Date 06/29/20 14047 5814 Card 15 #1501"
"20200629 64148 7,500 482,489","6/29/2020","6/29/2020","Credit","75.00000","","15680196","From Share 0000","","Retail ACH","228.96000","","From Share 0000"
"20200626 64148 200 348,506","6/26/2020","6/26/2020","Debit","-2.00000","","15680195","Withdrawal Debit CITY OF NEWPORT-PARKIN NEWPORT KY Date 06/25/20 54655 7523 Card 15 #1501","","Card","153.96000","","Withdrawal Debit CITY OF NEWPORT-PARKIN NEWPORT KY Date 06/25/20 54655 7523 Card 15 #1501"
"20200626 64148 2,200 280,479","6/26/2020","6/26/2020","Debit","-22.00000","","15680194","Withdrawal Debit HOFBRAUHAUS NEWPORT NEWPORT KY Date 06/25/20 41734 5812 Card 15 #1501","","Card","155.96000","","Withdrawal Debit HOFBRAUHAUS NEWPORT NEWPORT KY Date 06/25/20 41734 5812 Card 15 #1501"
"20200625 64148 10,000 297,547","6/25/2020","6/25/2020","Credit","100.00000","","15680193","VENMO TYPE: CASHOUT  ID: 1992  CO: VENMO ACH ECC PPD ACH Trace 971","","ACH","177.96000","","VENMO TYPE: CASHOUT  ID: 1992  CO: VENMO ACH ECC PPD ACH Trace 971"
"20200625 64148 138 274,688","6/25/2020","6/25/2020","Debit","-1.38000","","15680192","Withdrawal Debit FEDEX OFFICE 00000828 DALLAS TX Date 06/24/20 41015 7338 Card 15 #1501","Business Services","Card","77.96000","","Withdrawal Debit FEDEX OFFICE 00000828 DALLAS TX Date 06/24/20 41015 7338 Card 15 #1501"
"20200624 64148 1,298 368,472","6/24/2020","6/24/2020","Debit","-12.98000","","15680191","#221243 REMKE TURKEYFOOT 3960 TURKEYFOOT RD ERLANGER KY Card 15 #1501","","POS","79.34000","","#221243 REMKE TURKEYFOOT 3960 TURKEYFOOT RD ERLANGER KY Card 15 #1501"
"20200619 64148 2,629 390,281","6/19/2020","6/19/2020","Debit","-26.29000","","15680190","#312256 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501","","POS","92.32000","","#312256 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501"
"20200617 64148 1,059 249,559","6/17/2020","6/17/2020","Debit","-10.59000","","15680189","Recurring Withdr Spotify USA New York NY Date 06/17/20 27026 4899 Card 15 #1501","","Card","118.61000","","Recurring Withdr Spotify USA New York NY Date 06/17/20 27026 4899 Card 15 #1501"
"20200612 64148 1,000 405,401","6/12/2020","6/12/2020","Debit","-10.00000","","15680188","#230322 THORNTONS #0073 - Erlanger KY Card 15 #1501","","POS","129.20000","","#230322 THORNTONS #0073 - Erlanger KY Card 15 #1501"
"20200612 64148 2,119 401,089","6/12/2020","6/12/2020","Debit","-21.19000","","15680187","#240721 PARTY TOWN 6823 BURLINGTON PI FLORENCE KY Card 15 #1501","","POS","139.20000","","#240721 PARTY TOWN 6823 BURLINGTON PI FLORENCE KY Card 15 #1501"
"20200612 64148 6,449 398,320","6/12/2020","6/12/2020","Debit","-64.49000","","15680186","#271679 REMKE TURFWAY 6920 BURLINGTON PI FLORENCE KY Card 15 #1501","","POS","160.39000","","#271679 REMKE TURFWAY 6920 BURLINGTON PI FLORENCE KY Card 15 #1501"
"20200612 64148 4,500 394,649","6/12/2020","6/12/2020","Debit","-45.00000","","15680185","#006238 CINFED CU 7170 TURFWAY RD FLORENCE KY Card 15 #1501","","ATM","224.88000","","#006238 CINFED CU 7170 TURFWAY RD FLORENCE KY Card 15 #1501"
"20200610 64148 1,049 254,618","6/10/2020","6/10/2020","Debit","-10.49000","","15680184","Withdrawal Debit UBISOFT SAN FRANCISCO CA Date 06/09/20 50597 7993 Card 15 #1501","","Card","269.88000","","Withdrawal Debit UBISOFT SAN FRANCISCO CA Date 06/09/20 50597 7993 Card 15 #1501"
"20200608 64148 525 475,574","6/8/2020","6/8/2020","Debit","-5.25000","","15680183","Withdrawal Debit SQ *THE 86 Cincinnati OH Date 06/08/20 43280 5499 Card 15 #1501","","Card","280.37000","","Withdrawal Debit SQ *THE 86 Cincinnati OH Date 06/08/20 43280 5499 Card 15 #1501"
"20200607 64148 1,943 256,915","6/7/2020","6/7/2020","Debit","-19.43000","","15680182","#383072 MEIJER 157 1082 STATE ROUTE 2 MILFORD OH Card 15 #1501","","POS","285.62000","","#383072 MEIJER 157 1082 STATE ROUTE 2 MILFORD OH Card 15 #1501"
"20200602 64148 12,900 295,343","6/2/2020","6/2/2020","Debit","-129.00000","","15680181","Recurring Withdr Amazon Prime*MY8UY0ZP0 Amzn.com/bill WA Date 06/02/20 43284 5968 Card 15 #1501","Shopping","Card","305.05000","","Recurring Withdr Amazon Prime*MY8UY0ZP0 Amzn.com/bill WA Date 06/02/20 43284 5968 Card 15 #1501"
"20200601 64148 8,400 737,115","6/1/2020","6/1/2020","Credit","84.00000","","15680180","VENMO TYPE: CASHOUT  ID: 1992  CO: VENMO ACH ECC PPD ACH Trace 655","","ACH","434.05000","","VENMO TYPE: CASHOUT  ID: 1992  CO: VENMO ACH ECC PPD ACH Trace 655"
"20200531 64148 5,000 297,631","5/31/2020","5/31/2020","Debit","-50.00000","","15680179","Withdrawal Debit MINT BISTRO MILFORD OH Date 05/30/20 24784 5812 Card 15 #1501","","Card","350.05000","","Withdrawal Debit MINT BISTRO MILFORD OH Date 05/30/20 24784 5812 Card 15 #1501"
"20200530 64148 2,195 362,254","5/30/2020","5/30/2020","Debit","-21.95000","","15680178","#964220 IN AND OUT FOOD Erlanger KY Card 15 #1501","","POS","400.05000","","#964220 IN AND OUT FOOD Erlanger KY Card 15 #1501"
"20200524 64148 2,872 271,085","5/24/2020","5/24/2020","Debit","-28.72000","","15680177","#834764 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","422.00000","","#834764 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20200521 64148 1,659 428,528","5/21/2020","5/21/2020","Debit","-16.59000","","15680176","#048050 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501","","POS","450.72000","","#048050 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501"
"20200518 64148 3,155 260,962","5/18/2020","5/18/2020","Debit","-31.55000","","15680363","Withdrawal Debit ARBYS REST MGMT, #7QPS CINCINNATI OH Date 05/16/20 45707 5812 Card 15 #1501","","Card","467.31000","","Withdrawal Debit ARBYS REST MGMT, #7QPS CINCINNATI OH Date 05/16/20 45707 5812 Card 15 #1501"
"20200518 64148 1,059 5,810","5/18/2020","5/18/2020","Debit","-10.59000","","15680362","Recurring Withdr Spotify USA New York NY Date 05/17/20 27025 4899 Card 15 #1501","","Card","498.86000","","Recurring Withdr Spotify USA New York NY Date 05/17/20 27025 4899 Card 15 #1501"
"20200508 64148 7,540 363,183","5/8/2020","5/8/2020","Debit","-75.40000","","15680361","#312834 KROGER #3 9950 BER FLORENCE KY Card 15 #1501","","POS","509.45000","","#312834 KROGER #3 9950 BER FLORENCE KY Card 15 #1501"
"20200507 64148 3,000 374,744","5/7/2020","5/7/2020","Debit","-30.00000","","15680360","#023690 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501","","POS","584.85000","","#023690 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501"
"20200506 64148 7,500 404,768","5/6/2020","5/6/2020","Debit","-75.00000","","15680359","#005014 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501","","ATM","614.85000","","#005014 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501"
"20200505 64148 1,472 478,097","5/5/2020","5/5/2020","Debit","-14.72000","","15680358","#661842 AMAZON.COM*Z41PS6X73 SEATTLE WA Card 15 #1501","","Bill Pay","689.85000","","#661842 AMAZON.COM*Z41PS6X73 SEATTLE WA Card 15 #1501"
"20200504 64148 5,033 469,376","5/4/2020","5/3/2020","Debit","-50.33000","","15680357","#252136 AMAZON.COM*M83V160U3 SEATTLE WA Card 15 #1501","","POS","704.57000","","#252136 AMAZON.COM*M83V160U3 SEATTLE WA Card 15 #1501"
"20200503 64148 2,033 302,353","5/3/2020","5/3/2020","Debit","-20.33000","","15680356","#218099 AMAZON.COM*5W1MW7NO3 SEATTLE WA Card 15 #1501","","Bill Pay","754.90000","","#218099 AMAZON.COM*5W1MW7NO3 SEATTLE WA Card 15 #1501"
"20200503 64148 2,331 302,334","5/3/2020","5/3/2020","Debit","-23.31000","","15680355","#460057 AMAZON.COM*4N2IT2IN3 SEATTLE WA Card 15 #1501","","Bill Pay","775.23000","","#460057 AMAZON.COM*4N2IT2IN3 SEATTLE WA Card 15 #1501"
"20200429 64148 11,659 384,334","4/29/2020","4/29/2020","Debit","-116.59000","","15680354","Withdrawal Debit OFFICE DEPOT #1170 800-463-3768 OH Date 04/28/20 30534 5965 Card 15 #1501","Business Services","Card","798.54000","","Withdrawal Debit OFFICE DEPOT #1170 800-463-3768 OH Date 04/28/20 30534 5965 Card 15 #1501"
"20200427 64148 2,914 419,457","4/27/2020","4/27/2020","Debit","-29.14000","","15680353","#001605 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501","","POS","915.13000","","#001605 UNITED DAIRY FAR INDEPENDENCE KY Card 15 #1501"
"20200426 64148 1,737 4,718","4/26/2020","4/25/2020","Debit","-17.37000","","15680352","#525163 AMAZON.COM*365UE8Q13 SEATTLE WA Card 15 #1501","","Bill Pay","944.27000","","#525163 AMAZON.COM*365UE8Q13 SEATTLE WA Card 15 #1501"
"20200425 64148 9,219 334,825","4/25/2020","4/25/2020","Debit","-92.19000","","15680351","#499402 AMAZON PAYMENTS SEATTLE WA Card 15 #1501","Shopping","POS","961.64000","","#499402 AMAZON PAYMENTS SEATTLE WA Card 15 #1501"
"20200421 64148 2,119 357,043","4/21/2020","4/21/2020","Debit","-21.19000","","15680350","Withdrawal Debit NINTENDO *AMERICAUS 800-255-3700 WA Date 04/21/20 43283 5816 Card 15 #1501","","Card","1053.83000","","Withdrawal Debit NINTENDO *AMERICAUS 800-255-3700 WA Date 04/21/20 43283 5816 Card 15 #1501"
"20200420 64148 729 471,505","4/20/2020","4/20/2020","Debit","-7.29000","","15680349","Withdrawal Debit SUBWAY 03031028 SHARONVILLE OH Date 04/19/20 41017 5814 Card 15 #1501","Food & Dining","Card","1075.02000","","Withdrawal Debit SUBWAY 03031028 SHARONVILLE OH Date 04/19/20 41017 5814 Card 15 #1501"
"20200420 64148 26,457 346,508","4/20/2020","4/20/2020","Credit","264.57000","","15680348","VENMO TYPE: CASHOUT  ID: 1992  CO: VENMO ACH ECC PPD ACH Trace 621","","ACH","1082.31000","","VENMO TYPE: CASHOUT  ID: 1992  CO: VENMO ACH ECC PPD ACH Trace 621"
"20200419 64148 6,761 280,382","4/19/2020","4/19/2020","Debit","-67.61000","","15680347","#935852 KROGER #4 824 MAIN MILFORD OH Card 15 #1501","","POS","817.74000","","#935852 KROGER #4 824 MAIN MILFORD OH Card 15 #1501"
